0	0	0
1	5.52E-04	0
2	0.001104253545	0
3	0.001656380317	0
4	0.002208507089	0
5	0.002760633862	1
6	0.003312760634	0
7	0.003864887406	0
8	0.004417014178	0
9	0.004969140951	1
10	0.005521267723	1
11	0.006073394495	1
12	0.006625521268	2
13	0.00717764804	0
14	0.007729774812	1
15	0.008281901585	5
16	0.008834028357	2
17	0.009386155129	5
18	0.009938281902	12
19	0.01049040867	16
20	0.01104253545	11
21	0.01159466222	13
22	0.01214678899	16
23	0.01269891576	20
24	0.01325104254	45
25	0.01380316931	71
26	0.01435529608	107
27	0.01490742285	163
28	0.01545954962	462
29	0.0160116764	1157
30	0.01656380317	1746
31	0.01711592994	2230
32	0.01766805671	2063
33	0.01822018349	1943
34	0.01877231026	1735
35	0.01932443703	24047
36	0.0198765638	15367
37	0.02042869058	754
38	0.02098081735	781
39	0.02153294412	859
40	0.02208507089	945
41	0.02263719766	1043
42	0.02318932444	1152
43	0.02374145121	1135
44	0.02429357798	1080
45	0.02484570475	999
46	0.02539783153	894
47	0.0259499583	806
48	0.02650208507	637
49	0.02705421184	483
50	0.02760633862	437
51	0.02815846539	359
52	0.02871059216	248
53	0.02926271893	260
54	0.0298148457	208
55	0.03036697248	206
56	0.03091909925	213
57	0.03147122602	189
58	0.03202335279	171
59	0.03257547957	144
60	0.03312760634	163
61	0.03367973311	158
62	0.03423185988	156
63	0.03478398666	161
64	0.03533611343	148
65	0.0358882402	148
66	0.03644036697	121
67	0.03699249374	135
68	0.03754462052	154
69	0.03809674729	143
70	0.03864887406	159
71	0.03920100083	155
72	0.03975312761	134
73	0.04030525438	135
74	0.04085738115	165
75	0.04140950792	160
76	0.0419616347	153
77	0.04251376147	170
78	0.04306588824	145
79	0.04361801501	188
80	0.04417014178	160
81	0.04472226856	171
82	0.04527439533	186
83	0.0458265221	179
84	0.04637864887	159
85	0.04693077565	154
86	0.04748290242	153
87	0.04803502919	178
88	0.04858715596	191
89	0.04913928274	180
90	0.04969140951	208
91	0.05024353628	201
92	0.05079566305	166
93	0.05134778982	156
94	0.0518999166	178
95	0.05245204337	163
96	0.05300417014	191
97	0.05355629691	147
98	0.05410842369	156
99	0.05466055046	152
100	0.05521267723	197
101	0.055764804	162
102	0.05631693078	152
103	0.05686905755	151
104	0.05742118432	165
105	0.05797331109	184
106	0.05852543786	166
107	0.05907756464	187
108	0.05962969141	148
109	0.06018181818	146
110	0.06073394495	147
111	0.06128607173	189
112	0.0618381985	183
113	0.06239032527	166
114	0.06294245204	169
115	0.06349457882	163
116	0.06404670559	152
117	0.06459883236	189
118	0.06515095913	170
119	0.0657030859	189
120	0.06625521268	172
121	0.06680733945	194
122	0.06735946622	192
123	0.06791159299	206
124	0.06846371977	156
125	0.06901584654	183
126	0.06956797331	203
127	0.07012010008	168
128	0.07067222686	206
129	0.07122435363	190
130	0.0717764804	199
131	0.07232860717	181
132	0.07288073394	178
133	0.07343286072	188
134	0.07398498749	202
135	0.07453711426	187
136	0.07508924103	186
137	0.07564136781	176
138	0.07619349458	198
139	0.07674562135	192
140	0.07729774812	216
141	0.0778498749	201
142	0.07840200167	209
143	0.07895412844	192
144	0.07950625521	213
145	0.08005838198	189
146	0.08061050876	216
147	0.08116263553	201
148	0.0817147623	178
149	0.08226688907	206
150	0.08281901585	219
151	0.08337114262	213
152	0.08392326939	194
153	0.08447539616	177
154	0.08502752294	202
155	0.08557964971	197
156	0.08613177648	201
157	0.08668390325	206
158	0.08723603003	213
159	0.0877881568	173
160	0.08834028357	193
161	0.08889241034	195
162	0.08944453711	196
163	0.08999666389	198
164	0.09054879066	159
165	0.09110091743	207
166	0.0916530442	203
167	0.09220517098	209
168	0.09275729775	193
169	0.09330942452	214
170	0.09386155129	203
171	0.09441367807	190
172	0.09496580484	205
173	0.09551793161	181
174	0.09607005838	194
175	0.09662218515	197
176	0.09717431193	205
177	0.0977264387	203
178	0.09827856547	192
179	0.09883069224	187
180	0.09938281902	193
181	0.09993494579	182
182	0.1004870726	209
183	0.1010391993	212
184	0.1015913261	210
185	0.1021434529	187
186	0.1026955796	207
187	0.1032477064	196
188	0.1037998332	196
189	0.10435196	208
190	0.1049040867	210
191	0.1054562135	172
192	0.1060083403	213
193	0.1065604671	185
194	0.1071125938	176
195	0.1076647206	181
196	0.1082168474	210
197	0.1087689741	198
198	0.1093211009	177
199	0.1098732277	218
200	0.1104253545	182
201	0.1109774812	205
202	0.111529608	190
203	0.1120817348	181
204	0.1126338616	194
205	0.1131859883	177
206	0.1137381151	186
207	0.1142902419	186
208	0.1148423686	199
209	0.1153944954	188
210	0.1159466222	184
211	0.116498749	197
212	0.1170508757	206
213	0.1176030025	195
214	0.1181551293	197
215	0.118707256	209
216	0.1192593828	197
217	0.1198115096	203
218	0.1203636364	170
219	0.1209157631	198
220	0.1214678899	201
221	0.1220200167	215
222	0.1225721435	204
223	0.1231242702	204
224	0.123676397	183
225	0.1242285238	198
226	0.1247806505	175
227	0.1253327773	183
228	0.1258849041	198
229	0.1264370309	193
230	0.1269891576	206
231	0.1275412844	215
232	0.1280934112	188
233	0.1286455379	195
234	0.1291976647	205
235	0.1297497915	228
236	0.1303019183	218
237	0.130854045	221
238	0.1314061718	245
239	0.1319582986	187
240	0.1325104254	220
241	0.1330625521	209
242	0.1336146789	194
243	0.1341668057	207
244	0.1347189324	211
245	0.1352710592	213
246	0.135823186	212
247	0.1363753128	191
248	0.1369274395	206
249	0.1374795663	200
250	0.1380316931	230
251	0.1385838198	198
252	0.1391359466	179
253	0.1396880734	177
254	0.1402402002	189
255	0.1407923269	197
256	0.1413444537	184
257	0.1418965805	197
258	0.1424487073	215
259	0.143000834	194
260	0.1435529608	193
261	0.1441050876	193
262	0.1446572143	172
263	0.1452093411	175
264	0.1457614679	164
265	0.1463135947	185
266	0.1468657214	186
267	0.1474178482	196
268	0.147969975	189
269	0.1485221018	185
270	0.1490742285	202
271	0.1496263553	211
272	0.1501784821	194
273	0.1507306088	210
274	0.1512827356	193
275	0.1518348624	181
276	0.1523869892	182
277	0.1529391159	173
278	0.1534912427	164
279	0.1540433695	197
280	0.1545954962	185
281	0.155147623	195
282	0.1556997498	219
283	0.1562518766	177
284	0.1568040033	198
285	0.1573561301	192
