0	0	0
1	5.52E-04	0
2	0.001104254	0
3	0.00165638	0
4	0.002208507	0
5	0.002760634	0
6	0.003312761	0
7	0.003864887	0
8	0.004417014	0
9	0.004969141	1
10	0.005521268	2
11	0.006073394	1
12	0.006625521	4
13	0.007177648	3
14	0.007729775	1
15	0.008281902	8
16	0.008834028	9
17	0.009386155	15
18	0.009938282	32
19	0.010490409	93
20	0.011042535	165
21	0.011594662	207
22	0.012146789	214
23	0.012698916	217
24	0.013251043	338
25	0.013803169	508
26	0.014355296	1871
27	0.014907423	10087
28	0.01545955	35011
29	0.016011676	86160
30	0.016563803	122942
31	0.01711593	129734
32	0.017668057	863147
33	0.018220183	9444146
34	0.01877231	3530214
35	0.019324437	13961598
36	0.019876564	2445286
37	0.020428691	62239
38	0.020980817	56616
39	0.021532944	54132
40	0.022085071	52424
41	0.022637198	52342
42	0.023189324	52399
43	0.023741451	52833
44	0.024293578	52823
45	0.024845705	58130
46	0.025397832	56758
47	0.025949958	46653
48	0.026502085	38122
49	0.027054212	33036
50	0.027606339	30129
51	0.028158465	28598
52	0.028710592	26698
53	0.029262719	25406
54	0.029814846	24323
55	0.030366972	23521
56	0.030919099	23193
57	0.031471226	22969
58	0.032023353	22647
59	0.03257548	22173
60	0.033127606	21817
61	0.033679733	21669
62	0.03423186	21034
63	0.034783987	19592
64	0.035336113	20480
65	0.03588824	19713
66	0.036440367	18870
67	0.036992494	17999
68	0.037544621	17791
69	0.038096747	16711
70	0.038648874	15546
71	0.039201001	14816
72	0.039753128	14025
73	0.040305254	13275
74	0.040857381	12766
75	0.041409508	12300
76	0.041961635	11912
77	0.042513761	11690
78	0.043065888	12017
79	0.043618015	12575
80	0.044170142	13659
81	0.044722269	15410
82	0.045274395	17288
83	0.045826522	19467
84	0.046378649	21434
85	0.046930776	22936
86	0.047482902	23847
87	0.048035029	23367
88	0.048587156	22203
89	0.049139283	20647
90	0.04969141	19389
91	0.050243536	18129
92	0.050795663	17429
93	0.05134779	16437
94	0.051899917	15980
95	0.052452043	14466
96	0.05300417	13683
97	0.053556297	12277
98	0.054108424	10360
99	0.05466055	8842
100	0.055212677	7492
101	0.055764804	6312
102	0.056316931	5440
103	0.056869058	4853
104	0.057421184	4538
105	0.057973311	4392
106	0.058525438	4083
107	0.059077565	3939
108	0.059629691	4054
109	0.060181818	3991
110	0.060733945	3951
111	0.061286072	3797
112	0.061838198	3718
113	0.062390325	3452
114	0.062942452	3521
115	0.063494579	3247
116	0.064046706	3128
117	0.064598832	3141
118	0.065150959	2948
119	0.065703086	2960
120	0.066255213	2907
121	0.066807339	2769
122	0.067359466	2745
123	0.067911593	2570
124	0.06846372	2536
125	0.069015847	2401
126	0.069567973	2368
127	0.0701201	2093
128	0.070672227	2176
129	0.071224354	2124
130	0.07177648	2021
131	0.072328607	1987
132	0.072880734	2016
133	0.073432861	1984
134	0.073984987	1945
135	0.074537114	2025
136	0.075089241	2074
137	0.075641368	2164
138	0.076193495	2210
139	0.076745621	2213
140	0.077297748	2168
141	0.077849875	2167
142	0.078402002	2086
143	0.078954128	2175
144	0.079506255	2150
145	0.080058382	2128
146	0.080610509	2135
147	0.081162636	2078
148	0.081714762	2111
149	0.082266889	2028
150	0.082819016	2016
151	0.083371143	2007
152	0.083923269	1885
153	0.084475396	1863
154	0.085027523	1764
155	0.08557965	1746
156	0.086131776	1716
157	0.086683903	1587
158	0.08723603	1573
159	0.087788157	1441
160	0.088340284	1427
161	0.08889241	1339
162	0.089444537	1183
163	0.089996664	1242
164	0.090548791	1139
165	0.091100917	1163
166	0.091653044	1044
167	0.092205171	1014
168	0.092757298	1102
169	0.093309425	1128
170	0.093861551	1198
171	0.094413678	1298
172	0.094965805	1296
173	0.095517932	1408
174	0.096070058	1513
175	0.096622185	1507
176	0.097174312	1582
177	0.097726439	1567
178	0.098278565	1530
179	0.098830692	1497
180	0.099382819	1336
181	0.099934946	1289
182	0.100487073	1120
183	0.101039199	1086
184	0.101591326	1021
185	0.102143453	1004
186	0.10269558	1027
187	0.103247706	944
188	0.103799833	924
189	0.10435196	946
190	0.104904087	840
191	0.105456214	784
192	0.10600834	857
193	0.106560467	744
194	0.107112594	759
195	0.107664721	648
196	0.108216847	518
197	0.108768974	474
198	0.109321101	435
199	0.109873228	364
200	0.110425354	291
201	0.110977481	300
202	0.111529608	246
203	0.112081735	237
204	0.112633862	225
205	0.113185988	228
206	0.113738115	209
207	0.114290242	212
208	0.114842369	210
209	0.115394495	190
210	0.115946622	182
211	0.116498749	148
212	0.117050876	192
213	0.117603003	170
214	0.118155129	194
215	0.118707256	156
216	0.119259383	201
217	0.11981151	186
218	0.120363636	172
219	0.120915763	170
220	0.12146789	174
221	0.122020017	162
222	0.122572143	166
223	0.12312427	168
224	0.123676397	159
225	0.124228524	169
226	0.124780651	147
227	0.125332777	157
228	0.125884904	188
229	0.126437031	179
230	0.126989158	169
231	0.127541284	168
232	0.128093411	146
233	0.128645538	172
234	0.129197665	164
235	0.129749791	173
236	0.130301918	154
237	0.130854045	166
238	0.131406172	168
239	0.131958299	145
240	0.132510425	156
241	0.133062552	186
242	0.133614679	162
243	0.134166806	172
244	0.134718932	138
245	0.135271059	133
246	0.135823186	158
247	0.136375313	165
248	0.13692744	144
249	0.137479566	185
250	0.138031693	163
251	0.13858382	152
252	0.139135947	155
253	0.139688073	144
254	0.1402402	161
255	0.140792327	144
256	0.141344454	149
257	0.14189658	145
258	0.142448707	174
259	0.143000834	147
260	0.143552961	146
261	0.144105088	149
262	0.144657214	167
263	0.145209341	151
264	0.145761468	144
265	0.146313595	152
266	0.146865721	130
267	0.147417848	146
268	0.147969975	136
269	0.148522102	158
270	0.149074229	176
271	0.149626355	147
272	0.150178482	146
273	0.150730609	154
274	0.151282736	134
275	0.151834862	151
276	0.152386989	136
277	0.152939116	151
278	0.153491243	156
279	0.154043369	163
280	0.154595496	147
281	0.155147623	146
282	0.15569975	163
283	0.156251877	147
284	0.156804003	156
285	0.15735613	166
286	0.157908257	145
287	0.158460384	137
288	0.15901251	149
289	0.159564637	136
290	0.160116764	138
291	0.160668891	145
292	0.161221018	145
293	0.161773144	145
294	0.162325271	136
295	0.162877398	139
296	0.163429525	149
297	0.163981651	123
